node,row_idx,L_ir_db,F_ir_db,S_ir_db,R_ir_db,is_clean,floor_max_db,spread_min_db,spread_max_db,mismatch_max_db
Node1-Bogota,37,-20.320104598999023,-23.203335762023926,11.177844524383545,0.8442554473876953,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,38,-20.718268394470215,-23.647767066955566,10.079240322113037,0.4258384704589844,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,39,-18.3845853805542,-22.69447898864746,12.242549896240234,0.47880077362060547,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,40,-22.103764533996582,-24.768220901489258,11.415740013122559,0.6626052856445312,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,41,-21.78857707977295,-26.055590629577637,11.155936241149902,0.9393606185913086,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,42,-20.182819366455078,-23.065093994140625,11.473156452178955,0.6846027374267578,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,43,-18.733444213867188,-22.798035621643066,10.811638355255127,1.7755436897277832,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,44,-18.777791023254395,-22.397592544555664,10.514455318450928,1.8118209838867188,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,45,-20.17240047454834,-22.834774017333984,10.711160659790039,1.4076709747314453,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,46,-18.515180587768555,-22.443520545959473,11.04135799407959,2.0730648040771484,False,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,47,-21.11414337158203,-24.226359367370605,11.041621685028076,0.6862783432006836,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,48,-20.814990043640137,-23.692492485046387,11.763766765594482,0.48612403869628906,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,49,-20.29243564605713,-23.68175983428955,12.51026964187622,0.7779827117919922,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,50,-19.85359287261963,-22.900568962097168,11.770094394683838,0.5635204315185547,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,51,-18.928680419921875,-22.342405319213867,11.035292148590088,1.583033561706543,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,52,-19.078038215637207,-22.36746311187744,11.84511423110962,0.9309577941894531,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,53,-20.179747581481934,-22.980295181274414,11.806498050689697,0.7666959762573242,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,54,-20.33139133453369,-23.25425910949707,10.96733808517456,1.2676920890808105,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,55,-19.650463104248047,-22.613110542297363,11.154199600219727,0.7732071876525879,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,56,-21.146018028259277,-23.62186050415039,10.978143215179443,1.0376701354980469,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,57,-20.172075271606445,-22.709763526916504,10.635725498199463,0.6586236953735352,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,58,-19.597311973571777,-22.81008815765381,11.21671724319458,1.1187248229980469,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,59,-20.194944381713867,-23.00272560119629,11.73410415649414,0.7656354904174805,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
